post,longitude,latitude
84068,-111.5054,40.668
84068,-110.9101,31.3116
84098,-111.5481,40.7029
84092,-111.7467,40.5834
84047,-111.8851,40.6152
84047,-110.9592,31.2281
84047,-111.0024,31.1988
84121,-111.7777,40.6226
84117,-111.834,40.6551
84117,-111.0024,31.1988
84117,-110.8583,31.2019
84117,-110.8425,31.2276
84117,-110.8764,31.2132
84117,-110.7508,31.2006
84117,-110.7667,31.2333
84061,-111.3419,40.7247
84158,-111.7621,40.769
84106,-111.8548,40.7056
84106,-110.9731,31.2111
84106,-110.9375,31.1319
84106,-110.9167,31.1154
84106,-110.9547,31.1416
84106,-110.9401,31.1398
84106,-110.9497,31.1525
84106,-110.9233,31.12
84106,-110.9678,31.1844
84106,-110.8982,31.0614
84113,-111.8364,40.7658
84113,-111.0033,31.2017
84113,-111.0175,31.2056
84113,-111.0024,31.1988
84113,-111.0158,31.2142
84113,-111.0471,31.2485
84113,-111.0233,31.1697
84113,-110.9981,31.1942
84112,-111.8403,40.7659
84108,-111.8258,40.7371
84132,-111.8385,40.7727
84045,-111.9043,40.3495
84005,-111.991,40.3802
84065,-111.9444,40.4954
84065,-110.9101,31.3116
84096,-112.0325,40.5144
84074,-112.3002,40.5454
84074,-111.0024,31.1988
84006,-112.0977,40.5646
84095,-111.9539,40.5541
84088,-111.9644,40.5959
84070,-111.8816,40.5794
84081,-112.0411,40.6037
84084,-111.9677,40.6254
84107,-111.8904,40.6568
84107,-110.9497,31.145
84107,-110.9442,31.1336
84107,-110.9599,31.1438
84107,-110.9526,31.1481
84107,-110.9362,31.126
84107,-110.9547,31.1416
84107,-110.9501,31.1437
84107,-110.9531,31.135
84107,-111.0494,31.165
84107,-110.9447,31.1275
84107,-111.0024,31.1988
84107,-110.9647,31.1725
84184,-111.9568,40.6768
84184,-109.9572,31.2295
84184,-109.9603,31.2639
84190,-111.9083,40.6681
84190,-109.8903,31.1579
84115,-111.8931,40.7145
84115,-111.0024,31.1988
84115,-110.9167,31.1401
84044,-112.0809,40.7009
84111,-111.881,40.7548
84102,-111.8627,40.76
84101,-111.8967,40.7559
84136,-111.8879,40.7685
84136,-110.7985,30.7978
84136,-110.7933,30.7992
84136,-110.7904,30.7914
84136,-110.8538,30.7715
84136,-110.8436,30.7725
84136,-110.8447,30.7996
84136,-110.75,30.6833
84136,-110.8732,30.7659
84136,-110.9,30.7592
84136,-110.8722,30.7731
84136,-110.8177,30.7852
84136,-110.5884,30.9469
84136,-110.9017,30.7394
84136,-110.909,30.7448
84136,-110.8229,30.7808
84136,-110.7826,30.7943
84136,-110.7701,30.8068
84136,-110.7458,30.8473
84136,-110.8028,30.7939
84136,-110.9209,30.7289
84136,-110.8169,30.7775
84136,-110.828,30.784
84103,-111.8749,40.7776
84103,-111.0024,31.1988
84103,-110.8833,31.2688
84103,-110.9055,31.3195
84103,-110.7936,31.2747
84103,-110.7815,31.2631
84103,-110.9642,31.2331
84103,-110.7964,31.2811
84103,-110.7814,31.2531
84103,-110.8161,31.2226
84133,-111.8893,40.769
84133,-110.6178,31.0301
84133,-110.6083,30.9166
84133,-110.5884,30.9469
84133,-110.7458,30.8473
84133,-110.6429,30.9146
84133,-110.611,30.9019
84133,-110.6517,30.8661
84133,-110.5565,31.0083
84133,-110.6302,30.8787
84133,-110.8891,30.783
84133,-110.6333,30.9
84138,-111.891,40.7608
84180,-111.9008,40.769
84180,-109.9603,31.2639
84116,-111.9291,40.7857
84116,-110.9071,31.0888
84116,-110.8764,31.2132
84116,-110.9146,31.0808
84116,-110.9164,31.1103
84116,-110.9156,31.1125
84116,-110.8982,31.0614
84116,-110.9447,31.1275
84116,-110.909,31.0689
84116,-111.0024,31.1988
84116,-110.9017,31.0517
84116,-110.9084,31.0869
84116,-110.9144,31.0898
84116,-110.8947,31.0355
84116,-110.9096,31.104
84116,-110.8933,31.0261
84116,-110.8914,31.0431
84116,-110.9136,31.0969
84116,-110.9117,31.1122
69145,-103.6602,41.2321
69145,-98.1326,17.7763
69128,-103.9075,41.2139
82082,-104.0666,41.1788
82007,-104.8107,41.1084
82007,-106.306,23.4684
82009,-104.8023,41.1836
82059,-105.1517,41.0473
82059,-106.306,23.4684
80536,-105.3766,40.8701
80536,-107.4108,25.458
80536,-107.4389,25.4051
80536,-107.4086,25.4391
80536,-107.4218,25.4378
80536,-107.4324,25.412
80536,-107.3736,25.4854
80536,-107.4109,25.4253
80536,-107.3715,25.4499
82063,-106.0133,41.0578
82008,-104.8202,41.14
82008,-106.306,23.4684
82005,-104.8629,41.1391
82052,-105.3047,41.1219
82081,-104.2866,41.5424
69345,-103.7111,41.5531
69345,-97.4936,17.851
82071,-105.5911,41.3114
82073,-105.6247,41.3071
80434,-106.3131,40.8597
80434,-107.4426,24.5266
80434,-107.4419,24.5172
80434,-107.4647,24.5269
80434,-107.4238,24.5164
80434,-107.4556,24.5447
80434,-107.4257,24.5266
80434,-107.4436,24.5274
82325,-106.7803,41.2054
80428,-106.9215,40.7268
82331,-106.754,41.498
69341,-103.6629,41.822
82055,-105.9945,41.3391
82324,-106.4146,41.6874
69363,-103.6672,41.8666
69361,-103.6619,41.872
69361,-97.3974,17.7648
82051,-105.6112,41.5735
82058,-105.678,42.2035
82201,-104.9679,42.0495
82213,-105.0,42.5004
82213,-106.306,23.4684
82620,-106.76,42.5302
82620,-106.1171,23.16
82322,-107.5633,42.2327
82935,-109.4714,41.5196
82901,-109.23,41.606
82944,-110.5007,41.0993
82931,-110.92,41.2619
84010,-111.8727,40.8775
84010,-110.9322,31.331
84018,-111.5231,41.0689
84018,-110.9322,31.331
84143,-111.9008,40.7869
84317,-111.7618,41.2721
84317,-108.9076,31.0324
84317,-109.1973,31.1044
84317,-108.8187,31.0859
84317,-108.933,30.9198
84317,-108.9712,31.0916
84040,-111.9274,41.0846
84040,-110.9592,31.2281
84040,-111.0024,31.1988
84011,-111.8808,40.8894
84025,-111.8938,40.9889
84089,-112.116,40.9635
84041,-111.9704,41.0879
84015,-112.0482,41.1294
84015,-111.0024,31.1988
84075,-112.0451,41.0864
84075,-110.9592,31.2281
84067,-112.0382,41.1724
84067,-110.9101,31.3116
84408,-111.9485,41.1956
84401,-111.9621,41.2215
82930,-110.9631,41.2609
82930,-106.1548,23.9399
84332,-111.8123,41.7
84244,-111.9567,41.2553
84310,-111.8558,41.3303
84310,-109.2981,31.192
84310,-109.245,30.8933
84310,-109.3946,31.3099
84310,-109.2706,31.2383
84310,-109.2823,31.3263
84407,-111.9659,41.2385
84407,-108.9585,30.2103
84414,-111.9689,41.3112
84340,-112.0317,41.3989
84340,-109.6321,30.3182
84340,-109.4799,30.4867
84316,-112.3968,41.7733
84316,-109.1973,31.1044
84316,-109.03,30.9441
84316,-109.0994,31.0113
84316,-108.9606,30.8769
84302,-112.0152,41.5079
84325,-111.9817,41.71
84325,-109.7532,30.9581
84325,-109.7061,30.8779
84325,-109.7366,30.9134
84325,-109.7967,30.8961
84325,-109.7991,30.7637
84325,-109.7281,30.7153
84325,-109.7231,30.7802
84325,-109.7147,30.6566
84325,-109.7258,30.8769
84325,-109.8005,30.9062
84325,-109.7454,30.8401
84325,-109.7191,30.8222
84325,-109.6479,30.8485
84325,-109.7958,30.8153
84325,-109.5392,30.9414
84325,-109.7152,30.8059
84325,-109.6569,30.8747
83101,-110.5283,41.7887
83121,-110.5371,41.8141
82932,-109.4184,42.0834
84341,-111.8068,41.7759
84323,-111.8344,41.7355
84323,-109.6251,30.8188
82515,-108.5834,42.9061
84321,-111.8226,41.747
83114,-110.9164,42.058
83114,-111.4736,29.0236
83114,-111.348,28.7381
84333,-111.8069,41.9282
84333,-109.4636,30.9775
84028,-111.407,41.9376
83287,-111.4633,42.0459
83287,-111.2518,28.878
83287,-111.4736,29.0236
84337,-112.1813,41.7016
84336,-112.7269,41.966
84336,-109.6479,30.8485
84329,-113.3478,41.8551
83254,-111.3195,42.352
83283,-111.6841,42.3794
83283,-111.2518,28.878
83126,-110.9224,42.6192
83126,-111.4736,29.0236
83126,-111.2985,28.3572
83252,-112.262,42.1808
83234,-112.109,42.4181
13136,-75.8465,42.5969
13052,-75.8582,42.7494
13101,-76.082,42.5948
13045,-76.1857,42.5952
13040,-75.903,42.5385
13040,-99.0028,19.277
13158,-76.0189,42.7085
13092,-76.4154,42.6558
13063,-75.9836,42.8531
13063,-99.1199,19.288
13072,-75.7443,42.7631
13061,-75.7543,42.8562
13051,-75.9135,42.8765
13122,-75.8635,42.8441
13402,-75.5076,42.8969
13035,-75.8392,42.938
13134,-75.6794,42.9686
13020,-76.0724,42.8187
13020,-99.0028,19.277
13138,-76.016,42.899
13119,-76.4408,42.9745
13119,-99.2248,19.3833
13021,-76.5626,42.93
13152,-76.4052,42.9258
14860,-76.8339,42.5966
14842,-76.9508,42.5945
14521,-76.7941,42.6898
13081,-76.6216,42.6635
14527,-77.0569,42.6645
14588,-76.8724,42.6835
14512,-77.3901,42.6404
14456,-76.9913,42.8637
14456,-99.1741,19.2593
13160,-76.674,42.8335
13148,-76.7925,42.9094
13024,-76.5661,42.9317
13165,-76.8755,42.9045
14547,-77.0961,42.887
14544,-77.2395,42.7597
14443,-77.4233,42.901
14424,-77.2846,42.8689
14480,-77.7149,42.8296
14480,-99.1741,19.2593
14425,-77.3083,42.958
14432,-77.144,42.9632
14564,-77.418,42.9866
14506,-77.5001,42.9953
14475,-77.5009,42.938
14472,-77.5781,42.9695
14543,-77.6665,42.9966
13461,-75.599,43.0704
13043,-75.7408,43.042
13037,-75.8768,43.0552
13478,-75.5724,43.1473
13066,-76.0145,43.0268
13217,-76.1977,43.0214
13116,-76.0098,43.0772
13210,-76.1282,43.0354
13210,-99.0028,19.277
13244,-76.1396,43.0377
13221,-76.1474,43.0481
13252,-76.1567,43.051
13290,-76.1714,43.0676
13209,-76.2405,43.0847
13209,-99.0353,19.2994
13108,-76.3323,42.9821
13031,-76.2807,43.0417
13057,-76.0558,43.0734
13206,-76.1102,43.0677
13212,-76.1284,43.1226
13088,-76.187,43.1099
13027,-76.3237,43.162
13442,-75.4557,43.2128
13449,-75.478,43.2393
13028,-75.9373,43.2717
13140,-76.6449,43.0427
14513,-77.0946,43.0519
14548,-77.2439,42.9761
14522,-77.2218,43.0622
14502,-77.3372,43.0784
14450,-77.436,43.0892
14450,-99.1741,19.2593
14453,-77.4705,43.0109
14586,-77.6871,43.0397
14618,-77.5618,43.1122
14623,-77.6344,43.0834
14445,-77.4906,43.1128
14534,-77.5141,43.0695
14627,-77.6277,43.1275
14620,-77.6062,43.1317
14620,-99.2063,19.1983
14620,-99.156,19.2796
14619,-77.6481,43.1367
14625,-77.5057,43.1522
14607,-77.589,43.1501
14609,-77.5637,43.174
14609,-99.149,19.2811
14614,-77.6142,43.1558
14604,-77.608,43.1577
14608,-77.6258,43.1521
14608,-99.1485,19.2778
14603,-77.6068,43.1616
14651,-77.6156,43.1548
14611,-77.6394,43.1484
14606,-77.6845,43.1685
14613,-77.6393,43.1831
14555,-76.9835,43.2546
13156,-76.6747,43.3296
14589,-77.17,43.2421
14580,-77.4616,43.2196
14622,-77.5555,43.214
14617,-77.5994,43.2203
14615,-77.6521,43.2058
14427,-78.0547,42.6359
14427,-99.1909,19.2714
14846,-77.9818,42.5388
14549,-78.0224,42.6929
14536,-78.0856,42.557
14510,-77.8664,42.6835
14481,-77.899,42.7739
14082,-78.3925,42.6634
14080,-78.5439,42.6396
14080,-99.1708,19.3296
14110,-78.7767,42.6856
14110,-99.2252,19.3089
14075,-78.8389,42.7334
14454,-77.7996,42.7938
14423,-77.8493,42.9567
14054,-78.1342,42.9166
14052,-78.602,42.7701
14127,-78.7518,42.7639
14059,-78.6343,42.834
14218,-78.8078,42.8146
14220,-78.8182,42.8441
14220,-99.2186,19.2736
14220,-99.2186,19.2761
14224,-78.7484,42.8371
14204,-78.8597,42.884
14210,-78.8205,42.8614
14210,-99.2035,19.3008
14040,-78.3878,42.8948
14040,-99.1648,19.2983
14040,-99.1602,19.2984
14043,-78.7041,42.905
14227,-78.7462,42.8853
14206,-78.8104,42.8811
14264,-78.8735,42.8856
14280,-78.8784,42.8864
14225,-78.7481,42.9255
14202,-78.8779,42.887
14203,-78.8681,42.8939
14201,-78.8846,42.8967
14222,-78.8763,42.9164
14031,-78.6162,42.981
14026,-78.688,42.941
14221,-78.7492,42.9685
14214,-78.8374,42.9414
14216,-78.8599,42.9499
14226,-78.7949,42.9744
14215,-78.8115,42.9335
14057,-78.8781,42.6506
14006,-79.0497,42.6366
14213,-78.8895,42.9167
L2A,-78.9329,42.9001
L0S,-79.0832,42.9071
14072,-78.9591,43.0183
14207,-78.8978,42.9491
L3K,-79.2329,42.9001
L3C,-79.2656,42.9998
N0A,-79.945,42.9403
14482,-77.9851,42.9774
14546,-77.7743,43.0246
14422,-78.0629,43.0738
14056,-78.3122,42.9912
14001,-78.5084,43.0249
14068,-78.7532,43.024
14150,-78.8547,43.0028
14150,-99.2279,19.3002
14120,-78.851,43.0498
14120,-99.2205,19.3092
14094,-78.6923,43.16
14095,-78.6903,43.1706
14420,-77.9368,43.2128
14420,-99.1883,19.2725
14420,-99.1839,19.2763
14420,-99.1782,19.2801
14411,-78.2068,43.2398
14131,-78.8982,43.2286
14012,-78.542,43.3368
14126,-78.7148,43.3378
14304,-78.9644,43.0908
L2E,-79.1018,43.0537
L2G,-79.0818,43.0696
L2V,-79.2035,43.1142
L2T,-79.2317,43.1313
14132,-78.8785,43.1419
14303,-79.037,43.0878
14302,-79.0567,43.0945
L2H,-79.1379,43.1009
L2J,-79.1034,43.1296
14109,-79.0342,43.138
L2P,-79.2091,43.1527
14174,-79.0245,43.2461
14092,-79.0215,43.1722
14144,-79.0425,43.1995
L2M,-79.2161,43.196
L2R,-79.2966,43.1419
L2S,-79.2634,43.1447
L3M,-79.5663,43.2001
N1A,-79.6163,42.9001
L8K,-79.7994,43.2211
L2N,-79.2559,43.1923
L8G,-79.7423,43.2164
L8E,-79.6988,43.2245
L8T,-79.8286,43.2199
L9A,-79.871,43.2271
L8M,-79.8359,43.2441
L9H,-79.9524,43.2638
L8H,-79.7925,43.2596
L9K,-79.9427,43.225
L9G,-79.9902,43.1836
L8R,-79.8792,43.2726
L8S,-79.9161,43.2606
L8P,-79.8925,43.2514
L7L,-79.7668,43.3799
L7S,-79.8092,43.323
L6L,-79.7186,43.4032
L7T,-79.8507,43.3081
L7N,-79.784,43.3512
L8B,-79.8829,43.3334
13093,-76.3858,43.4987
13093,-99.0028,19.277
13142,-76.1252,43.5562
13115,-76.4824,43.3977
13126,-76.4613,43.4394
13601,-75.9122,43.9743
13602,-75.754,44.0354
13665,-75.5039,44.063
13615,-75.9841,44.007
13637,-75.8305,44.0817
13673,-75.7099,44.1589
13618,-76.3164,44.1244
13692,-76.0262,44.2898
K7K,-76.4717,44.2569
K7R,-76.9494,44.2501
K8N,-77.3684,44.1735
K8P,-77.4037,44.1665
K8R,-77.4683,44.1399
K8V,-77.5776,44.0992
K7N,-76.65,44.2224
K7M,-76.5788,44.2411
M5J,-79.3936,43.623
L6K,-79.6878,43.4396
L6M,-79.7593,43.4464
L5J,-79.6296,43.5102
L6H,-79.7098,43.4881
L0P,-79.9998,43.4906
L7M,-79.8701,43.4342
L9E,-79.8829,43.5168
L9T,-79.884,43.5148
L5H,-79.6164,43.5419
L5G,-79.5852,43.5647
L5K,-79.6617,43.5272
L5C,-79.6504,43.5624
L5M,-79.7202,43.5637
M8V,-79.5013,43.6075
L5E,-79.561,43.5836
L5A,-79.6091,43.5883
M8W,-79.5402,43.6021
L5B,-79.6306,43.5771
L5N,-79.7611,43.5924
L5V,-79.6931,43.5972
L4W,-79.6296,43.6413
L7J,-80.0415,43.6297
M4M,-79.3406,43.6561
M4L,-79.3155,43.6693
M5E,-79.3754,43.6456
M5H,-79.3833,43.6496
M5V,-79.3995,43.6404
M5A,-79.3626,43.6555
M8Y,-79.4939,43.6325
M6S,-79.4828,43.6512
M6K,-79.4301,43.6383
M6J,-79.4177,43.648
M6R,-79.4521,43.6469
M5C,-79.3756,43.6513
M5T,-79.3978,43.6541
M5G,-79.386,43.6564
M5B,-79.3783,43.6572
M5S,-79.3987,43.6629
M4X,-79.3689,43.6684
M4Y,-79.383,43.6656
M5R,-79.4035,43.6736
M6H,-79.4378,43.6655
M6P,-79.4633,43.6605
M6G,-79.4205,43.6683
M1L,-79.2843,43.7122
M4C,-79.3116,43.6913
M4E,-79.2941,43.6784
M1M,-79.2312,43.7247
M1N,-79.2646,43.6952
M4B,-79.3094,43.7063
M3C,-79.3329,43.7334
M4K,-79.3538,43.6803
M4W,-79.373,43.6827
M4V,-79.4025,43.6861
M4T,-79.3853,43.6899
M4H,-79.3464,43.7059
M4S,-79.3853,43.702
M5P,-79.412,43.6966
M6E,-79.4507,43.6889
M4J,-79.3368,43.6872
M4R,-79.4065,43.7143
M4G,-79.3644,43.7124
M4N,-79.3935,43.7301
M6B,-79.4479,43.7081
M1E,-79.1866,43.7678
M1C,-79.1564,43.7878
L1W,-79.0803,43.8197
M1B,-79.193,43.8113
M1P,-79.2707,43.7612
M3A,-79.33,43.7545
M5M,-79.4177,43.7335
M6A,-79.4504,43.7223
M2P,-79.3978,43.75
M3B,-79.359,43.745
M2N,-79.4111,43.7673
M3K,-79.4692,43.739
M1H,-79.2389,43.7686
M1S,-79.2644,43.7946
M1V,-79.2819,43.8177
M2H,-79.3577,43.8015
M2M,-79.4103,43.7915
M2R,-79.445,43.7786
M1W,-79.3216,43.8016
L4J,-79.4534,43.8156
M9A,-79.5282,43.6662
L4X,-79.5786,43.6178
M9C,-79.5767,43.6437
M9B,-79.5517,43.6505
L5T,-79.6182,43.6683
L5W,-79.7148,43.6313
L5S,-79.6783,43.6801
L6W,-79.7273,43.68
M6M,-79.4857,43.6934
L4V,-79.6069,43.6935
M9N,-79.517,43.7068
M6L,-79.4869,43.7137
M9R,-79.5582,43.6898
M9W,-79.5909,43.7144
L6V,-79.7626,43.7059
L4T,-79.6434,43.7139
L6S,-79.726,43.7379
L6Y,-79.7876,43.6249
L7G,-79.9163,43.6501
L7A,-79.8377,43.6909
L6X,-79.8054,43.6665
M3L,-79.5116,43.7334
M3N,-79.521,43.7568
M3J,-79.4921,43.7694
L6P,-79.7021,43.7942
L4K,-79.4829,43.8001
L6A,-79.5163,43.8501
L4H,-79.5644,43.8432
L7K,-79.996,43.8602
K9A,-78.1651,43.9598
L1A,-78.3995,44.0168
L1B,-78.5457,43.9235
L1E,-78.7683,43.8969
L1K,-78.8287,43.9251
L1J,-78.8771,43.8852
L1C,-78.7095,43.9714
L1G,-78.8684,43.9233
L1L,-78.8972,43.9581
K9J,-78.2396,44.3104
L0A,-78.5193,44.1263
L9L,-78.9444,44.1068
L1P,-78.975,43.8866
L1N,-78.9273,43.8721
L1T,-79.0534,43.8843
L1R,-78.9412,43.9215
L1M,-78.9779,43.9566
L3S,-79.2617,43.8486
L3R,-79.3288,43.8479
M1X,-79.2069,43.834
L3P,-79.2686,43.8769
L6G,-79.3346,43.8485
L4C,-79.4414,43.8669
L4E,-79.4349,43.9394
L4S,-79.4143,43.8985
L4G,-79.4663,44.0001
L3Y,-79.4555,44.0565
L4L,-79.5995,43.8064
L0J,-79.6485,43.8566
L7B,-79.5269,43.9286
L9V,-80.1079,43.9597
L0G,-79.6235,44.0586
L9W,-80.016,43.9702
L7C,-79.8558,43.8753
L9R,-79.8663,44.1501
L9P,-79.1163,44.1001
L0C,-79.0725,44.2094
L0E,-79.2778,44.3199
L4P,-79.4663,44.2501
L3Z,-79.5663,44.1168
L9S,-79.6496,44.3001
N0E,-80.5572,42.6618
N3Y,-80.2997,42.8334
N5H,-80.983,42.7668
N5L,-81.2164,42.6668
N5R,-81.1762,42.7597
N4B,-80.4997,42.8501
N0J,-80.7057,42.9775
N4G,-80.7262,42.8599
N5P,-81.1769,42.7779
N5C,-80.883,43.0334
N6M,-81.1392,42.9632
N6E,-81.2244,42.9185
N6C,-81.238,42.9582
N5Z,-81.2053,42.966
N6B,-81.2386,42.9835
N0L,-81.4533,42.7557
N6K,-81.3418,42.9536
N6J,-81.2735,42.9546
N6H,-81.3402,42.9915
N7G,-81.6223,42.9551
N0N,-82.11,42.9062
48061,-82.4249,42.9709
N3S,-80.2357,43.1394
N3T,-80.3254,43.131
N3R,-80.2684,43.1692
N3P,-80.2367,43.1818
N3V,-80.298,43.1734
N5W,-81.1821,42.9856
N5Y,-81.2307,43.0123
N5V,-81.1643,43.0233
N5X,-81.2391,43.0443
N4V,-80.743,43.115
N4S,-80.7338,43.1432
N3L,-80.3833,43.2
N2R,-80.487,43.3849
N4T,-80.7319,43.1485
N2P,-80.4296,43.3878
N1R,-80.2239,43.3666
N1S,-80.3347,43.3592
N3E,-80.3505,43.4193
N3H,-80.3699,43.4267
N3A,-80.6497,43.4001
N5A,-80.9497,43.3668
N4Z,-81.0069,43.3634
N6A,-81.2563,42.9976
N6G,-81.3049,43.0147
N0M,-81.5442,43.2788
N7S,-82.3592,42.9888
48313,-82.9998,42.6005
48313,-105.2298,20.6623
48045,-82.8215,42.5877
48054,-82.5437,42.7769
48023,-82.6688,42.7023
48310,-83.0701,42.5648
48310,-105.1492,20.6979
48310,-105.2298,20.6623
48037,-83.15,42.5675
48303,-83.2455,42.5836
48317,-83.0504,42.6413
48317,-105.2298,20.6623
48317,-105.1492,20.6979
48307,-83.1225,42.6593
48318,-83.0335,42.6261
48318,-105.2298,20.6623
48343,-83.291,42.6389
48343,-105.151,20.7244
48343,-105.2017,20.6242
48343,-105.1492,20.6979
48343,-105.1004,20.8245
48323,-83.3805,42.5683
48390,-83.4773,42.5582
48390,-105.2415,20.5869
48341,-83.3041,42.6294
48326,-83.2375,42.6583
48309,-83.1837,42.6626
48382,-83.5009,42.5834
48381,-83.5924,42.5758
48324,-83.3819,42.5961
48324,-105.1492,20.6979
48320,-83.3356,42.6114
48320,-105.1492,20.6979
48320,-105.1597,20.6721
48383,-83.5398,42.658
48327,-83.4076,42.6438
48327,-105.19,20.6492
48308,-83.1338,42.6806
48316,-83.0548,42.6885
48316,-105.2298,20.6623
48095,-83.0395,42.7682
48095,-104.3989,19.9661
48359,-83.2769,42.7231
48321,-83.3863,42.6601
48386,-83.4738,42.641
48346,-83.4232,42.7239
48361,-83.2397,42.7845
48362,-83.2748,42.7763
48096,-82.9163,42.754
48096,-104.4086,19.9838
48004,-82.6652,42.8241
48079,-82.5133,42.8255
48040,-82.4813,42.9135
48040,-104.204,20.095
48366,-83.1502,42.8214
48363,-83.1711,42.7732
48370,-83.2005,42.8265
48370,-105.1492,20.6979
48442,-83.6127,42.7905
48455,-83.2891,42.9414
48455,-105.3713,19.9422
48380,-83.6508,42.602
48380,-105.2356,20.7092
48380,-105.1492,20.6979
48114,-83.7484,42.57
48353,-83.7147,42.6356
48353,-105.2019,20.6666
48805,-84.372,42.5992
48805,-104.5357,19.7516
48843,-83.9248,42.6159
48843,-104.8594,19.8433
48843,-104.8689,19.8022
48843,-104.8567,19.8153
48836,-84.0721,42.6614
48836,-104.7028,19.9919
48836,-104.7342,19.9981
48836,-104.7069,19.9586
48825,-84.4648,42.7238
48825,-104.6884,19.753
48825,-104.7204,19.7994
48825,-104.7512,19.7579
48825,-104.7167,19.7881
48840,-84.3989,42.7531
48840,-104.9678,19.8761
48840,-104.9417,19.8947
48840,-104.7229,19.8071
48840,-104.9435,19.8898
48840,-104.895,19.9022
48840,-104.9694,19.8861
48864,-84.4187,42.7053
48824,-84.4882,42.7283
48824,-104.7494,19.7358
48824,-104.7707,19.7495
48826,-84.4839,42.737
48826,-104.5667,19.8667
48826,-104.7522,19.8361
48826,-104.7253,19.8156
48911,-84.5772,42.6797
48951,-84.5365,42.7035
48821,-84.6486,42.6501
48919,-84.5517,42.7286
48919,-104.2596,19.7205
48916,-84.5555,42.7325
48916,-104.2334,19.7497
48916,-104.2472,19.7722
48912,-84.5244,42.7371
48933,-84.5571,42.7334
48922,-84.5587,42.7325
48922,-104.3581,19.6878
48937,-84.559,42.7487
48917,-84.6244,42.7376
48917,-104.2931,19.7707
48430,-83.7294,42.7851
48837,-84.7373,42.7529
48837,-104.7053,20.0098
48837,-104.6119,19.9614
48837,-104.6314,19.9542
48837,-104.6469,19.9561
48837,-104.6781,20.0331
48837,-104.6461,19.9242
48837,-104.6886,20.0303
48480,-83.617,42.918
48480,-105.2492,19.7706
48553,-83.7203,42.9736
48553,-103.865,20.2042
48418,-83.973,42.8059
48429,-83.9877,42.9117
48906,-84.558,42.7635
48906,-104.3842,19.8026
48866,-84.3649,42.9969
48820,-84.5797,42.8428
48820,-104.8227,19.7014
48820,-104.8464,19.7261
48820,-104.8375,19.7142
48820,-104.8606,19.7328
48820,-104.7956,19.7188
48820,-104.7841,19.6681
48820,-104.766,19.678
48059,-82.4905,43.0888
48027,-82.6916,42.9443
48049,-82.5748,43.0349
48006,-82.6955,43.0752
48022,-82.7854,42.9872
48446,-83.3332,43.0579
48463,-83.5172,43.1706
48421,-83.3811,43.1503
48464,-83.4242,43.2183
48464,-105.2632,20.1078
48464,-105.2264,20.1417
48464,-105.3072,20.1036
48555,-83.7108,43.0113
48555,-103.891,20.2297
48450,-82.5301,43.2435
48450,-105.1417,20.0033
48450,-105.3462,20.0175
48450,-105.2494,20.0115
48450,-105.1181,20.0088
48450,-105.3917,20.0164
48469,-82.5468,43.4329
48461,-83.2267,43.2069
48461,-105.3306,20.0913
48506,-83.631,43.0653
48506,-103.7835,20.3245
48879,-84.5719,43.0059
48415,-83.7903,43.2649
48415,-105.5925,20.4737
48833,-84.5139,43.1036
48833,-104.6832,19.8705
48833,-104.7086,19.885
48787,-83.7494,43.335
48637,-84.3308,43.3939
48806,-84.488,43.1891
48806,-104.5661,19.7128
48806,-104.5661,19.6456
N3C,-80.2649,43.4389
N1G,-80.2257,43.5184
N2C,-80.4451,43.4182
N2E,-80.5011,43.4106
N2A,-80.4246,43.4413
N2G,-80.4891,43.4443
N2H,-80.4818,43.4581
N2M,-80.5093,43.4363
N2T,-80.5692,43.453
N2K,-80.4936,43.4961
N2L,-80.5454,43.4715
N2V,-80.5842,43.4764
N2J,-80.5366,43.504
N1E,-80.2418,43.5677
N1K,-80.3051,43.526
N1H,-80.3004,43.5588
N1L,-80.19,43.516
N3B,-80.5497,43.6001
N1M,-80.3664,43.7001
N0K,-81.1582,43.5067
N7A,-81.7165,43.7501
L0N,-80.2068,44.0317
N0G,-81.0676,44.0024
N4W,-80.9497,43.7334
N0C,-80.5029,44.2561
N4N,-81.033,44.1501
N2Z,-81.601,44.1664
48744,-83.3725,43.3562
48744,-104.1952,19.801
48744,-104.2226,19.778
48475,-82.964,43.6896
48475,-104.8748,20.0356
48475,-104.7607,20.1001
48701,-83.5393,43.5844
48731,-83.1786,43.8344
48663,-83.9508,43.4195
48708,-83.8781,43.5821
48708,-104.0407,19.8914
48604,-83.9514,43.4732
48880,-84.5952,43.4278
48880,-104.6751,19.4054
48626,-84.2266,43.4099
48641,-84.3878,43.5383
48858,-84.7736,43.6013
48883,-84.5873,43.5657
48667,-84.2472,43.6156
48732,-83.8217,43.6069
48670,-84.2568,43.6375
48670,-104.0123,19.9285
48706,-83.953,43.6088
48707,-83.9333,43.7378
48640,-84.268,43.6376
48640,-103.8607,20.0878
48657,-84.3954,43.7204
48617,-84.7635,43.8223
48441,-82.6886,43.8312
48703,-83.702,44.0338
48749,-83.843,44.0499
48749,-104.2273,19.8178
48725,-83.2659,43.9429
48725,-104.0827,19.833
48467,-82.9984,44.0223
48763,-83.5449,44.2675
48763,-103.9502,19.8478
48763,-103.9925,19.7391
48624,-84.4968,44.0296
48625,-84.7729,44.0285
48625,-104.0361,19.9985
48659,-84.0505,44.0669
48612,-84.4241,43.8866
